Word	Frequency
the_DET	2612
the_DET	2611
that_SCONJ	2610
this_PRON	2609
and_CONJ	2608
no_ADV	2607
also_CONJ	2606
one_DET	2605
Better_Hungary_Movement_PROPN	2604
there_is_SYM	2603
which_PRON	2602
Hungary_PROPN	2601
and_PART	2600
but_CONJ	2599
tin_PRON	2598
if_SCONJ	2597
weave_NOUN	2596
or_CONJ	2595
already_ADV	2594
we_PRON	2593
must_SYM	2592
which_PRON	2591
here_ADV	2590
so_PRON	2589
volt_SYM	2588
now_ADV	2587
will_be_SYM	2586
so_CONJ	2585
can_SYM	2584
more_ADV	2583
just_ADV	2582
chairman_NOUN	2581
away_ADV	2580
I_PRON	2579
tooth_AUX	2578
President_ADJ	2577
because_SCONJ	2576
may_SYM	2575
who_PRON	2574
very_ADV	2573
Who_ADV	2572
because_CONJ	2571
neither_ADV	2570
country_NOUN	2569
government_NOUN	2568
dog_NOUN	2567
such_PRON	2566
question_NOUN	2565
representative_ADJ	2564
therefore_ADV	2563
beer_NOUN	2562
human_NOUN	2561
thank_you_very_much_NOUN	2560
State_Secretary_NOUN	2559
year_NOUN	2558
otherwise_ADV	2557
proposal_NOUN	2556
Thanks_SYM	2555
case_NOUN	2554
law_NOUN	2553
in_turn_CONJ	2552
when_ADV	2551
but_also_CONJ	2550
as_SCONJ	2549
large_ADJ	2548
good_ADJ	2547
part_NOUN	2546
Fidesz_Hungarian_Civic_Union_NOUN	2545
all_PRON	2544
so_CONJ	2543
will_ADV	2542
e_PRON	2541
love_SYM	2540
business_ADV	2539
then_ADV	2538
or_CONJ	2537
respected_ADJ	2536
do_SYM	2535
applause_NOUN	2534
Congressman_NOUN	2533
not_ADV	2532
representative_co_NOUN	2531
problem_NOUN	2530
possibility_NOUN	2529
He_PRON	2528
by_ADP	2527
see_SYM	2526
they_PRON	2525
system_NOUN	2524
itself_PRON	2523
more_NUM	2522
talk_SYM	2521
other_PRON	2520
Dr._INTJ	2519
debate_NOUN	2518
on_ADV	2517
think_SYM	2516
state_NOUN	2515
should_SYM	2514
mode_NOUN	2513
what_kind_of_PRON	2512
give_SYM	2511
two_NUM	2510
up_ADV	2509
grant_SYM	2508
point_ADV	2507
therefore_ADV	2506
really_ADV	2505
time_NOUN	2504
we_say_SYM	2503
why_ADV	2502
answer_NOUN	2501
there_ADV	2500
bill_NOUN	2499
Attention_NOUN	2498
important_ADJ	2497
basis_NOUN	2496
new_ADJ	2495
on_this_PRON	2494
hold_SYM	2493
honorable_National_Assembly_NOUN	2492
European_Union_PROPN	2491
for_example_ADV	2490
support_SYM	2489
are_SYM	2488
area_NOUN	2487
Hungarian_Socialist_Party_PROPN	2486
business_NOUN	2485
relationship_NOUN	2484
tell_SYM	2483
parliament_NOUN	2482
many_NUM	2481
thing_NOUN	2480
one_PRON	2479
commission_NOUN	2478
honorable_house_NOUN	2477
own_PRON	2476
cost_SYM	2475
national_ADJ	2474
for_ADP	2473
tell_SYM	2472
Yes_INTJ	2471
be_SYM	2470
Please_SYM	2469
Honorable_Members,_NOUN	2468
where_ADV	2467
maybe_ADV	2466
work_NOUN	2465
after_ADP	2464
amendment_NOUN	2463
will_SYM	2462
naturally_ADJ	2461
unfortunately_INTJ	2460
state_NOUN	2459
wish_SYM	2458
by_ADP	2457
Target_NOUN	2456
understand_SYM	2455
as_ADV	2454
money_NOUN	2453
law_NOUN	2452
gets_SYM	2451
first_ADJ	2450
whole_ADJ	2449
buy_SYM	2448
stand_SYM	2447
not_only_CONJ	2446
percentage_NOUN	2445
state_ADJ	2444
however_CONJ	2443
juice_ADV	2442
s_CONJ	2441
deed_ADJ	2440
I_want_SYM	2439
following_ADJ	2438
opposition_NOUN	2437
all_CONJ	2436
well_ADV	2435
but_CONJ	2434
to_SYM	2433
completely_ADJ	2432
Mr._NOUN	2431
they_NOUN	2430
another_PRON	2429
how_ADV	2428
present_ADV	2427
to_ADJ	2426
day_ADV	2425
for_ADP	2424
I_think_INTJ	2423
look_NOUN	2422
some_PRON	2421
viewpoint_NOUN	2420
it_is_NOUN	2419
therein_PRON	2418
government_NOUN	2417
between_ADP	2416
aid_NOUN	2415
speak_SYM	2414
company_NOUN	2413
namely_CONJ	2412
also_CONJ	2411
certainly_ADV	2410
I_know_SYM	2409
virtually_ADJ	2408
stephen_ADV	2407
level_NOUN	2406
example_NOUN	2405
place_NOUN	2404
task_NOUN	2403
true_ADJ	2402
thousand_NUM	2401
just_ADV	2400
interests_NOUN	2399
certain_ADJ	2398
political_ADJ	2397
small_ADJ	2396
It_could_be_SYM	2395
happened_SYM	2394
number_NOUN	2393
live_SYM	2392
today_ADV	2391
past_ADJ	2390
right_ADJ	2389
budget_NOUN	2388
amendment_NOUN	2387
against_ADP	2386
bar_SCONJ	2385
enough_ADJ	2384
nothing_PRON	2383
John_ADJ	2382
opinion_NOUN	2381
same_PRON	2380
to_say_SYM	2379
laws_NOUN	2378
different_ADJ	2377
obviously_ADV	2376
organization_NOUN	2375
link_NOUN	2374
back_ADV	2373
under_ADP	2372
look_SYM	2371
someone_PRON	2370
particular_case_ADJ	2369
How_much_PRON	2368
future_ADJ	2367
the_PRON	2366
20_NUM	2365
economic_ADJ	2364
flag_ADJ	2363
serious_ADJ	2362
at_least_ADV	2361
everybody_PRON	2360
interest_érd_NOUN	2359
professional_ADJ	2358
t_NOUN	2357
pew_NOUN	2356
let_SYM	2355
10_NUM	2354
I_say_SYM	2353
institution_NOUN	2352
ask_SYM	2351
think_CONJ	2350
small_ADJ	2349
cost_SYM	2348
indicate_SYM	2347
in_it_PRON	2346
George_ADJ	2345
ask_SYM	2344
Constitution_PROPN	2343
gábor_ADJ	2342
much_NUM	2341
then_ADV	2340
mean_SYM	2339
council_NOUN	2338
without_ADP	2337
person_NOUN	2336
other_PRON	2335
accept_SYM	2334
direction_NOUN	2333
standpoint_NOUN	2332
something_ADJ	2331
family_NOUN	2330
at_all_ADV	2329
i_NOUN	2328
before_ADP	2327
proceedings_NOUN	2326
try_SYM	2325
possibly_ADV	2324
form_NOUN	2323
