Word	Frequency
the_DET	1036
the_DET	1035
that_SCONJ	1034
this_PRON	1033
and_CONJ	1032
no_ADV	1031
also_CONJ	1030
one_DET	1029
there_is_SYM	1028
if_SCONJ	1027
but_CONJ	1026
and_PART	1025
which_PRON	1024
law_NOUN	1023
government_NOUN	1022
must_SYM	1021
because_SCONJ	1020
which_PRON	1019
so_PRON	1018
Hungary_PROPN	1017
volt_SYM	1016
here_ADV	1015
just_ADV	1014
question_NOUN	1013
may_SYM	1012
I_PRON	1011
we_PRON	1010
already_ADV	1009
now_ADV	1008
very_ADV	1007
will_be_SYM	1006
or_CONJ	1005
can_SYM	1004
more_ADV	1003
Hungarian_Democratic_People's_Party_PROPN	1002
tooth_AUX	1001
Dr._INTJ	1000
away_ADV	999
but_also_CONJ	998
so_CONJ	997
neither_ADV	996
business_ADV	995
good_ADJ	994
dog_NOUN	993
such_PRON	992
Who_ADV	991
e_PRON	990
applause_NOUN	989
country_NOUN	988
year_NOUN	987
proposal_NOUN	986
large_ADJ	985
respected_ADJ	984
as_SCONJ	983
who_PRON	982
Attention_NOUN	981
Honorable_Members,_NOUN	980
Thanks_SYM	979
all_PRON	978
therefore_ADV	977
when_ADV	976
bill_NOUN	975
because_CONJ	974
two_NUM	973
do_SYM	972
in_turn_CONJ	971
think_CONJ	970
state_NOUN	969
part_NOUN	968
weave_NOUN	967
case_NOUN	966
problem_NOUN	965
by_ADP	964
other_PRON	963
really_ADV	962
love_SYM	961
thing_NOUN	960
so_CONJ	959
what_kind_of_PRON	958
honorable_house_NOUN	957
then_ADV	956
tin_PRON	955
not_ADV	954
beer_NOUN	953
parliament_NOUN	952
President_ADJ	951
debate_NOUN	950
after_ADP	949
basis_NOUN	948
Constitution_PROPN	947
therefore_ADV	946
new_ADJ	945
will_SYM	944
business_NOUN	943
system_NOUN	942
I_think_INTJ	941
mode_NOUN	940
be_SYM	939
one_PRON	938
Hungarian_Democratic_Forum_PROPN	937
Minister_NOUN	936
for_ADP	935
commission_NOUN	934
hold_SYM	933
itself_PRON	932
think_SYM	931
solution_NOUN	930
up_ADV	929
budget_NOUN	928
side_NOUN	927
many_NUM	926
decision_NOUN	925
on_ADV	924
human_NOUN	923
speak_SYM	922
why_ADV	921
maybe_ADV	920
whole_ADJ	919
Ms._President_ADJ	918
should_SYM	917
another_PRON	916
s_CONJ	915
more_NUM	914
are_SYM	913
it_is_NOUN	912
give_SYM	911
where_ADV	910
Please_SYM	909
answer_NOUN	908
law_NOUN	907
otherwise_ADV	906
pew_NOUN	905
chairman_NOUN	904
amendment_NOUN	903
talk_SYM	902
therein_PRON	901
free_ADJ	900
percentage_NOUN	899
council_NOUN	898
amendments_NOUN	897
aid_NOUN	896
I_want_SYM	895
but_CONJ	894
I_know_SYM	893
tell_SYM	892
cost_SYM	891
there_ADV	890
wilderness_ADJ	889
certain_ADJ	888
point_ADV	887
Yes_INTJ	886
important_ADJ	885
relationship_NOUN	884
supply_NOUN	883
today_ADV	882
just_ADV	881
tell_SYM	880
opposition_NOUN	879
some_PRON	878
society_NOUN	877
happened_SYM	876
between_ADP	875
work_NOUN	874
how_ADV	873
which_PRON	872
on_this_PRON	871
not_only_CONJ	870
to_ADJ	869
State_Secretary_NOUN	868
political_ADJ	867
by_ADP	866
Social_Security_PROPN	865
I_NOUN	864
gets_SYM	863
excessively_ADV	862
serious_ADJ	861
before_ADJ	860
sanitary_ADJ	859
or_CONJ	858
something_ADJ	857
present_ADV	856
Queen_Elizabeth_INTJ	855
for_example_ADV	854
happen_SYM	853
area_NOUN	852
see_SYM	851
to_SYM	850
buy_SYM	849
institution_NOUN	848
state_ADJ	847
economic_ADJ	846
budgetary_ADJ	845
Target_NOUN	844
three_NUM	843
out_of_this_ADJ	842
required_ADJ	841
true_ADJ	840
support_SYM	839
about_this_ADJ	838
viewpoint_NOUN	837
opinion_NOUN	836
same_PRON	835
task_NOUN	834
they_NOUN	833
everybody_PRON	832
number_NOUN	831
wish_SYM	830
understand_SYM	829
completely_ADJ	828
that_if_SCONJ	827
first_ADJ	826
own_PRON	825
i_NOUN	824
whether_ADV	823
under_ADP	822
significant_ADJ	821
thank_you_very_much_NOUN	820
naturally_ADJ	819
to_say_SYM	818
house_NOUN	817
namely_CONJ	816
negotiation_NOUN	815
amount_NOUN	814
Diet_NOUN	813
mean_SYM	812
colleagues_NOUN	811
step_NOUN	810
governing_party_ADJ	809
enough_ADJ	808
for_ADP	807
deed_ADJ	806
past_ADJ	805
family_NOUN	804
the_PRON	803
rule_NOUN	802
will_ADV	801
stand_SYM	800
state_NOUN	799
program_NOUN	798
proper_ADJ	797
bad_ADJ	796
next_to_ADP	795
following_ADJ	794
small_ADJ	793
indicate_SYM	792
ministry_NOUN	791
all_CONJ	790
interests_NOUN	789
my_partner_representatives_NOUN	788
unfortunately_INTJ	787
look_SYM	786
privatization_NOUN	785
George_ADJ	784
provisions_NOUN	783
without_ADP	782
time_NOUN	781
professional_ADJ	780
nothing_PRON	779
says_SYM	778
process_NOUN	777
through_ADV	776
current_ADJ	775
form_NOUN	774
constitutional_Court_PROPN	773
quite_ADV	772
juice_ADV	771
Honorable_parliament_NOUN	770
patient_ADJ	769
day_ADV	768
How_much_PRON	767
need_NOUN	766
disease_NOUN	765
He_NOUN	764
measure_NOUN	763
minister_NOUN	762
10_NUM	761
well_ADV	760
Prime_Minister_NOUN	759
agree_SYM	758
money_NOUN	757
further_ADJ	756
exactly_ADJ	755
data_NOUN	754
Mr._NOUN	753
month_NOUN	752
sure_ADJ	751
He_told_SYM	750
contain_SYM	749
European_Union_PROPN	748
accept_SYM	747
result_NOUN	746
measure_NOUN	745
in_it_PRON	744
next_ADV	743
motion_NOUN	742
each_other_PRON	741
place_NOUN	740
as_ADV	739
20_NUM	738
few_NUM	737
pay_SYM	736
married_INTJ	735
individual_ADJ	734
cost_SYM	733
interest_érd_NOUN	732
dear_colleagues_NOUN	731
concept_NOUN	730
simply_ADJ	729
30_NUM	728
agreement_NOUN	727
start_SYM	726
opposition_ADJ	725
condition_NOUN	724
we_say_SYM	723
at_least_ADV	722
actually_ADV	721
someone_PRON	720
example_NOUN	719
related_ADJ	718
one_ADJ	717
given_ADJ	716
in_NOUN	715
still_ADV	714
much_NUM	713
hospital_NOUN	712
broad_NOUN	711
within_ADP	710
parliamentary_ADJ	709
the_part_NOUN	708
possibly_ADV	707
heard_ADJ	706
party_NUM	705
since_ADP	704
particularly_ADV	703
opposition_NOUN	702
organization_NOUN	701
look_NOUN	700
end_NOUN	699
Economy_NOUN	698
social_ADJ	697
representing_Mr._NOUN	696
being_ADJ	695
it_PRON	694
yearly_ADJ	693
time_INTJ	692
national_ADJ	691
financial_ADJ	690
activity_NOUN	689
deep_PRON	688
live_SYM	687
t_NOUN	686
again_ADV	685
former_ADJ	684
ask_SYM	683
solo_ADJ	682
live_ADJ	681
let_SYM	680
seven_NUM	679
2_NUM	678
ask_SYM	677
cite_ADJ	676
social_ADJ	675
however_CONJ	674
against_ADP	673
general_ADJ	672
fault_NOUN	671
child_NOUN	670
previous_ADJ	669
concerning_ADJ	668
laws_NOUN	667
other_PRON	666
at_all_ADV	665
health_NOUN	664
a_lot_of_NOUN	663
beat_NOUN	662
Populares_PROPN	661
then_ADV	660
consequence_NOUN	659
justifiable_ADJ	658
serious_ADJ	657
Castle_SYM	656
interesting_ADJ	655
frame_NOUN	654
against_ADP	653
so_much_PRON	652
call_SYM	651
percent_ADJ	650
deputies_ADJ	649
fact_NOUN	648
opposition_party_ADJ	647
tailor_NOUN	646
effect_NOUN	645
proceedings_NOUN	644
standpoint_NOUN	643
grant_SYM	642
in_NOUN	641
high_ADJ	640
separately_ADJ	639
hope_SYM	638
party_NOUN	637
40_NUM	636
him_PRON	635
go_SYM	634
very_important_ADJ	633
iván_ADV	632
Hungarian_Socialist_Party_PROPN	631
par_NUM	630
hate_SYM	629
deal_SYM	628
respect_NOUN	627
name_NOUN	626
definitely_ADV	625
regulation_NOUN	624
obligation_NOUN	623
need_NOUN	622
It_could_be_SYM	621
deficit_NOUN	620
It_has_been_ADJ	619
catherine_ADJ	618
He_PRON	617
small_ADJ	616
show_SYM	615
certainly_ADV	614
Ministry_of_finance_NOUN	613
Kutrucz_ADJ	612
bar_SCONJ	611
interest_NOUN	610
back_ADV	609
50_NUM	608
be_happy_SYM	607
in_SYM	606
billion_NUM	605
together_ADV	604
indicates_megkocogtatás_NOUN	603
spoken_SYM	602
really_ADV	601
where_ADV	600
first_of_all_NOUN	599
15_NUM	598
income_NOUN	597
stay_SYM	596
always_ADV	595
all_of_this_PRON	594
property_NOUN	593
he_knew_SYM	592
text_NOUN	591
moreover_NOUN	590
complete_ADJ	589
basic_NOUN	588
different_ADJ	587
before_ADJ	586
of_course_ADV	585
occasion_NOUN	584
part_ADV	583
exercise_NOUN	582
when_ADV	581
change_NOUN	580
policy_NOUN	579
direction_NOUN	578
agenda_NOUN	577
decide_SYM	576
international_ADJ	575
foreign_ADJ	574
across_ADP	573
reform_NOUN	572
pension_NOUN	571
do_SYM	570
meaning_NOUN	569
find_SYM	568
rather_ADV	567
tax_NOUN	566
long_ADJ	565
sentence_NOUN	564
hard_ADJ	563
forint_NOUN	562
general_debate_NOUN	561
space_NOUN	560
do_SYM	559
citizen_NOUN	558
obviously_ADV	557
court_NOUN	556
law_on_NOUN	555
intention_NOUN	554
representative_ADJ	553
too_ADV	552
principle_NOUN	551
yogi_ADJ	550
3_NUM	549
hall_hall_NOUN	548
finally_ADV	547
calculation_NOUN	546
it_could_be_SYM	545
5_NUM	544
know_SYM	543
order_NOUN	542
person_NOUN	541
need_NOUN	540
1_NUM	539
Romania_PROPN	538
condition_NOUN	537
choice_NOUN	536
earlier_ADV	535
Irish_ADJ	534
after_PRON	533
device_NOUN	532
I_say_SYM	531
instead_of_ADP	530
Imre_NOUN	529
border_NOUN	528
time_expired_ADJ	527
go_SYM	526
Worker_NOUN	525
various_ADJ	524
compared_ADP	523
Inflation_NOUN	522
affect_SYM	521
usually_ADV	520
North_Atlantic_Treaty_Organization_NOUN	519
topic_NOUN	518
continue_SYM	517
Democracy_PROPN	516
once_ADV	515
though_ADV	514
despite_ADP	513
package_NOUN	512
future_ADJ	511
level_NOUN	510
time_NOUN	509
worry_NOUN	508
population_NOUN	507
many_NUM	506
short_ADJ	505
at_least_ADV	504
himself_PRON	503
concrete_ADJ	502
giant_ADJ	501
prime_minister_NOUN	500
entitled_to_ADJ	499
s_NOUN	498
propose_SYM	497
opportunity_NOUN	496
reduced_SYM	495
majority_NOUN	494
difference_NOUN	493
no_one_PRON	492
possibility_NOUN	491
indeed_ADV	490
argument_NOUN	489
decree_NOUN	488
back_ADV	487
test_NOUN	486
item_NOUN	485
again_ADV	484
I_feel_INTJ	483
is_born_SYM	482
create_SYM	481
12_NUM	480
no_PRON	479
bank_NOUN	478
needed_SYM	477
about_ADV	476
income_NOUN	475
parliamentary_ADJ	474
working_ADJ	473
bell_NOUN	472
born_SYM	471
expenditure_NOUN	470
modern_ADJ	469
of_ADP	468
family_support_NOUN	467
interruption_NOUN	466
first_ADV	465
doctor_NOUN	464
seat_NOUN	463
low_ADJ	462
governmental_ADJ	461
come_SYM	460
government_NOUN	459
Commented_SYM	458
correct_ADJ	457
forward_ADJ	456
original_ADJ	455
inasmuch_SCONJ	454
will_do_SYM	453
Konya_ADJ	452
last_ADJ	451
up_ADV	450
become_SYM	449
that_is,_CONJ	448
world_NOUN	447
