Word	Frequency
the_DET	7401
the_DET	7400
that_SCONJ	7399
and_CONJ	7398
this_PRON	7397
no_ADV	7396
also_CONJ	7395
one_DET	7394
there_is_SYM	7393
which_PRON	7392
and_PART	7391
which_PRON	7390
must_SYM	7389
if_SCONJ	7388
but_CONJ	7387
Hungarian_Socialist_Party_PROPN	7386
tin_PRON	7385
weave_NOUN	7384
Congressman_NOUN	7383
Hungary_PROPN	7382
thank_you_very_much_NOUN	7381
volt_SYM	7380
law_NOUN	7379
I_PRON	7378
so_PRON	7377
or_CONJ	7376
we_PRON	7375
can_SYM	7374
because_SCONJ	7373
government_NOUN	7372
already_ADV	7371
just_ADV	7370
now_ADV	7369
may_SYM	7368
will_be_SYM	7367
away_ADV	7366
dog_NOUN	7365
so_CONJ	7364
more_ADV	7363
question_NOUN	7362
chairman_NOUN	7361
here_ADV	7360
who_PRON	7359
President_ADJ	7358
proposal_NOUN	7357
Thanks_SYM	7356
tooth_AUX	7355
beer_NOUN	7354
e_PRON	7353
year_NOUN	7352
Who_ADV	7351
very_ADV	7350
commission_NOUN	7349
neither_ADV	7348
but_also_CONJ	7347
think_SYM	7346
such_PRON	7345
Dr._INTJ	7344
as_SCONJ	7343
business_ADV	7342
large_ADJ	7341
therefore_ADV	7340
good_ADJ	7339
respected_ADJ	7338
love_SYM	7337
country_NOUN	7336
applause_NOUN	7335
in_turn_CONJ	7334
debate_NOUN	7333
because_CONJ	7332
all_PRON	7331
bill_NOUN	7330
part_NOUN	7329
other_PRON	7328
basis_NOUN	7327
representative_ADJ	7326
representative_co_NOUN	7325
Attention_NOUN	7324
when_ADV	7323
do_SYM	7322
so_CONJ	7321
possibility_NOUN	7320
case_NOUN	7319
State_Secretary_NOUN	7318
aid_NOUN	7317
parliament_NOUN	7316
Fidesz_Hungarian_Civic_Union_NOUN	7315
by_ADP	7314
Please_SYM	7313
then_ADV	7312
new_ADJ	7311
system_NOUN	7310
human_NOUN	7309
therefore_ADV	7308
two_NUM	7307
more_NUM	7306
honorable_National_Assembly_NOUN	7305
state_NOUN	7304
point_ADV	7303
Honorable_Members,_NOUN	7302
Mr._NOUN	7301
budget_NOUN	7300
thing_NOUN	7299
not_ADV	7298
European_Union_PROPN	7297
itself_PRON	7296
or_CONJ	7295
council_NOUN	7294
otherwise_ADV	7293
work_NOUN	7292
honorable_house_NOUN	7291
problem_NOUN	7290
what_kind_of_PRON	7289
wish_SYM	7288
important_ADJ	7287
on_ADV	7286
percentage_NOUN	7285
for_ADP	7284
give_SYM	7283
business_NOUN	7282
hold_SYM	7281
task_NOUN	7280
Target_NOUN	7279
Yes_INTJ	7278
mode_NOUN	7277
program_NOUN	7276
today_ADV	7275
support_SYM	7274
time_NOUN	7273
area_NOUN	7272
amendment_NOUN	7271
are_SYM	7270
one_PRON	7269
will_SYM	7268
naturally_ADJ	7267
talk_SYM	7266
up_ADV	7265
see_SYM	7264
by_ADP	7263
be_SYM	7262
He_PRON	7261
