Word	Frequency
the_DET	746
the_DET	745
that_SCONJ	744
and_CONJ	743
this_PRON	742
no_ADV	741
also_CONJ	740
one_DET	739
Hungary_PROPN	738
there_is_SYM	737
if_SCONJ	736
must_SYM	735
and_PART	734
which_PRON	733
Hungarian_Justice_and_Life_Party_SYM	732
or_CONJ	731
but_CONJ	730
which_PRON	729
we_PRON	728
volt_SYM	727
already_ADV	726
because_SCONJ	725
just_ADV	724
more_ADV	723
law_NOUN	722
so_CONJ	721
so_PRON	720
may_SYM	719
away_ADV	718
country_NOUN	717
here_ADV	716
will_be_SYM	715
Who_ADV	714
neither_ADV	713
can_SYM	712
now_ADV	711
government_NOUN	710
I_PRON	709
question_NOUN	708
year_NOUN	707
dog_NOUN	706
as_SCONJ	705
who_PRON	704
Thanks_SYM	703
e_PRON	702
weave_NOUN	701
beer_NOUN	700
large_ADJ	699
part_NOUN	698
such_PRON	697
because_CONJ	696
President_ADJ	695
all_PRON	694
respected_ADJ	693
but_also_CONJ	692
case_NOUN	691
so_CONJ	690
tooth_AUX	689
in_turn_CONJ	688
basis_NOUN	687
applause_NOUN	686
business_ADV	685
when_ADV	684
very_ADV	683
by_ADP	682
state_NOUN	681
itself_PRON	680
bill_NOUN	679
other_PRON	678
but_CONJ	677
Attention_NOUN	676
therefore_ADV	675
live_SYM	674
good_ADJ	673
do_SYM	672
Dr._INTJ	671
two_NUM	670
up_ADV	669
naturally_ADJ	668
or_CONJ	667
therefore_ADV	666
on_ADV	665
hold_SYM	664
commission_NOUN	663
new_ADJ	662
then_ADV	661
percentage_NOUN	660
proposal_NOUN	659
European_Union_PROPN	658
party_NOUN	657
s_CONJ	656
time_NOUN	655
honorable_house_NOUN	654
area_NOUN	653
not_ADV	652
budget_NOUN	651
more_NUM	650
to_ADJ	649
possibility_NOUN	648
what_kind_of_PRON	647
should_SYM	646
law_NOUN	645
Yes_INTJ	644
mode_NOUN	643
after_ADP	642
Mr._NOUN	641
on_this_PRON	640
parliament_NOUN	639
system_NOUN	638
will_SYM	637
thank_you_very_much_NOUN	636
human_NOUN	635
give_SYM	634
cost_SYM	633
by_ADP	632
state_ADJ	631
representative_ADJ	630
task_NOUN	629
tin_PRON	628
foreign_ADJ	627
state_NOUN	626
business_NOUN	625
are_SYM	624
same_PRON	623
they_NOUN	622
for_example_ADV	621
economic_ADJ	620
money_NOUN	619
financial_ADJ	618
Honorable_Members,_NOUN	617
certain_ADJ	616
wish_SYM	615
point_ADV	614
love_SYM	613
why_ADV	612
whole_ADJ	611
He_PRON	610
many_NUM	609
Target_NOUN	608
truth_NOUN	607
answer_NOUN	606
between_ADP	605
Please_SYM	604
following_ADJ	603
aid_NOUN	602
required_ADJ	601
national_ADJ	600
they_PRON	599
work_NOUN	598
all_CONJ	597
one_PRON	596
representative_co_NOUN	595
buy_SYM	594
maybe_ADV	593
t_NOUN	592
council_NOUN	591
own_PRON	590
gets_SYM	589
it_is_NOUN	588
source_NOUN	587
there_ADV	586
tell_SYM	585
another_PRON	584
debate_NOUN	583
present_ADV	582
be_SYM	581
for_ADP	580
i_NOUN	579
chairman_NOUN	578
see_SYM	577
for_ADP	576
problem_NOUN	575
think_CONJ	574
small_ADJ	573
viewpoint_NOUN	572
today_ADV	571
thing_NOUN	570
company_NOUN	569
society_NOUN	568
talk_SYM	567
will_ADV	566
therein_PRON	565
State_Secretary_NOUN	564
yearly_ADJ	563
parliament_NOUN	562
political_ADJ	561
budgetary_ADJ	560
really_ADV	559
10_NUM	558
activity_NOUN	557
against_ADP	556
to_SYM	555
happened_SYM	554
current_ADJ	553
HUF_billion_ADV	552
unfortunately_INTJ	551
important_ADJ	550
interest_NOUN	549
namely_CONJ	548
actually_ADV	547
where_ADV	546
decision_NOUN	545
deed_ADJ	544
amendment_NOUN	543
stand_SYM	542
under_ADP	541
some_PRON	540
pew_NOUN	539
next_to_ADP	538
2_NUM	537
international_ADJ	536
number_NOUN	535
day_ADV	534
support_SYM	533
significant_ADJ	532
grant_SYM	531
right_ADJ	530
institution_NOUN	529
without_ADP	528
mean_SYM	527
1_NUM	526
government_NOUN	525
understand_SYM	524
social_ADJ	523
disease_NOUN	522
Hungarian_Socialist_Party_PROPN	521
interests_NOUN	520
measure_NOUN	519
Minister_NOUN	518
Economy_NOUN	517
level_NOUN	516
not_only_CONJ	515
relationship_NOUN	514
let_SYM	513
all_of_this_PRON	512
data_NOUN	511
condition_NOUN	510
how_ADV	509
juice_ADV	508
organization_NOUN	507
I_know_SYM	506
first_ADJ	505
privatization_NOUN	504
place_NOUN	503
tax_NOUN	502
however_CONJ	501
side_NOUN	500
speak_SYM	499
individual_ADJ	498
tell_SYM	497
otherwise_ADV	496
20_NUM	495
process_NOUN	494
cost_SYM	493
through_ADV	492
something_ADJ	491
person_NOUN	490
solo_ADJ	489
30_NUM	488
and_CONJ	487
serious_ADJ	486
need_NOUN	485
pay_SYM	484
the_PRON	483
given_ADJ	482
amendments_NOUN	481
broad_NOUN	480
because_SCONJ	479
three_NUM	478
property_NOUN	477
bank_NOUN	476
percent_ADJ	475
nation_NOUN	474
indicate_SYM	473
accept_SYM	472
fraction_NOUN	471
proceedings_NOUN	470
agree_SYM	469
interest_érd_NOUN	468
example_NOUN	467
form_NOUN	466
amount_NOUN	465
condition_NOUN	464
obviously_ADV	463
complete_ADJ	462
next_ADV	461
submitting_NOUN	460
free_ADJ	459
nothing_PRON	458
3_NUM	457
It_could_be_SYM	456
draft_NOUN	455
true_ADJ	454
enough_ADJ	453
opinion_NOUN	452
result_NOUN	451
further_ADJ	450
as_well_as_CONJ	449
family_NOUN	448
currently_ADV	447
deficit_NOUN	446
people_NOUN	445
within_ADP	444
other_PRON	443
just_ADV	442
look_SYM	441
report_NOUN	440
beat_NOUN	439
few_NUM	438
happen_SYM	437
device_NOUN	436
supply_NOUN	435
home_ADJ	434
regulation_NOUN	433
bad_ADJ	432
price_NOUN	431
against_ADP	430
bar_SCONJ	429
value_NOUN	428
life_NOUN	427
I_want_SYM	426
ask_SYM	425
world_NOUN	424
program_NOUN	423
office_NOUN	422
look_NOUN	421
Ms._President_ADJ	420
hand_NOUN	419
5_NUM	418
deep_PRON	417
property_NOUN	416
considered_ADJ	415
him_PRON	414
completely_ADJ	413
40_NUM	412
across_ADP	411
certainly_ADV	410
think_SYM	409
undertaking_NOUN	408
end_NOUN	407
Fidesz_Hungarian_Civic_Union_NOUN	406
professional_ADJ	405
fact_NOUN	404
solution_NOUN	403
sanitary_ADJ	402
citizen_NOUN	401
4_NUM	400
possibly_ADV	399
high_ADJ	398
measure_NOUN	397
responsibility_NOUN	396
15_NUM	395
on_ADJ	394
2000_PROPN	393
How_much_PRON	392
50_NUM	391
Earth_NOUN	390
cost_NOUN	389
well_ADV	388
independent_ADJ	387
csaba_NOUN	386
back_ADV	385
past_ADJ	384
before_ADP	383
as_ADV	382
since_ADP	381
name_NOUN	380
population_NOUN	379
laws_NOUN	378
obligation_NOUN	377
to_say_SYM	376
home_ADV	375
protection_NOUN	374
at_least_ADV	373
need_NOUN	372
Lentner_ADJ	371
market_NOUN	370
owner_NOUN	369
moreover_CONJ	368
material_NOUN	367
propose_SYM	366
amendment_NOUN	365
test_NOUN	364
standpoint_NOUN	363
small_ADJ	362
everybody_PRON	361
main_ADJ	360
concerning_ADJ	359
billion_NUM	358
has_SYM	357
social_ADJ	356
deal_SYM	355
still_ADV	354
always_ADV	353
back_ADV	352
consequence_NOUN	351
virtually_ADJ	350
stay_SYM	349
par_NUM	348
opposition_NOUN	347
Inflation_NOUN	346
No._ADJ	345
exercise_NOUN	344
intention_NOUN	343
contract_NOUN	342
someone_PRON	341
Alliance_of_Free_Democrats_NOUN	340
Castle_SYM	339
John_ADJ	338
together_ADV	337
mentioned_ADJ	336
million_NUM	335
Congressman_NOUN	334
thousand_NUM	333
zoltán_PROPN	332
month_NOUN	331
start_SYM	330
court_NOUN	329
ministry_NOUN	328
different_ADJ	327
change_SYM	326
presented_by_NOUN	325
hilarity_NOUN	324
operation_NOUN	323
choice_NOUN	322
policy_NOUN	321
previous_speeches_ADJ	320
sitting_Data_NOUN	319
in_it_PRON	318
in_NOUN	317
then_ADV	316
party_NUM	315
so_much_PRON	314
gold_NOUN	313
other_ADJ	312
previous_ADJ	311
6_NUM	310
that_is,_CONJ	309
provisions_NOUN	308
general_ADJ	307
acceptance_NOUN	306
earlier_ADV	305
became_SYM	304
finally_ADV	303
whether_ADV	302
almost_ADV	301
according_to_opinion_ADV	300
growth_NOUN	299
child_NOUN	298
parliamentary_ADJ	297
more_than_ADV	296
link_NOUN	295
local_government_ADJ	294
border_NOUN	293
much_NUM	292
in_NOUN	291
1998_NUM	290
exactly_ADJ	289
despite_ADP	288
loss_NOUN	287
cite_ADJ	286
Zoltan_Balczó_PROPN	285
ask_SYM	284
former_ADJ	283
each_other_PRON	282
change_NOUN	281
pension_NOUN	280
come_SYM	279
role_NOUN	278
Hungarian_Democratic_Forum_PROPN	277
negotiation_NOUN	276
house_NOUN	275
contain_SYM	274
it_PRON	273
direction_NOUN	272
rule_NOUN	271
interruption_NOUN	270
allows_INTJ	269
effect_NOUN	268
in_fact_ADV	267
yogi_ADJ	266
we_say_SYM	265
being_ADJ	264
also_CONJ	263
Agriculture_PROPN	262
8_NUM	261
in_SYM	260
