Word	Frequency
the_DET	15875
the_DET	15874
that_SCONJ	15873
and_CONJ	15872
this_PRON	15871
no_ADV	15870
also_CONJ	15869
one_DET	15868
there_is_SYM	15867
which_PRON	15866
and_PART	15865
which_PRON	15864
must_SYM	15863
Hungary_PROPN	15862
if_SCONJ	15861
but_CONJ	15860
weave_NOUN	15859
volt_SYM	15858
or_CONJ	15857
so_PRON	15856
law_NOUN	15855
government_NOUN	15854
we_PRON	15853
tin_PRON	15852
can_SYM	15851
already_ADV	15850
I_PRON	15849
Congressman_NOUN	15848
because_SCONJ	15847
just_ADV	15846
now_ADV	15845
question_NOUN	15844
will_be_SYM	15843
so_CONJ	15842
may_SYM	15841
away_ADV	15840
more_ADV	15839
here_ADV	15838
chairman_NOUN	15837
thank_you_very_much_NOUN	15836
who_PRON	15835
dog_NOUN	15834
President_ADJ	15833
tooth_AUX	15832
Dr._INTJ	15831
proposal_NOUN	15830
country_NOUN	15829
year_NOUN	15828
Who_ADV	15827
respected_ADJ	15826
neither_ADV	15825
Thanks_SYM	15824
e_PRON	15823
beer_NOUN	15822
very_ADV	15821
as_SCONJ	15820
such_PRON	15819
large_ADJ	15818
Fidesz_Hungarian_Civic_Union_NOUN	15817
Hungarian_Socialist_Party_PROPN	15816
commission_NOUN	15815
but_also_CONJ	15814
in_turn_CONJ	15813
business_ADV	15812
applause_NOUN	15811
part_NOUN	15810
all_PRON	15809
good_ADJ	15808
because_CONJ	15807
therefore_ADV	15806
bill_NOUN	15805
when_ADV	15804
basis_NOUN	15803
love_SYM	15802
so_CONJ	15801
case_NOUN	15800
do_SYM	15799
other_PRON	15798
by_ADP	15797
think_SYM	15796
debate_NOUN	15795
Attention_NOUN	15794
honorable_National_Assembly_NOUN	15793
representative_ADJ	15792
new_ADJ	15791
state_NOUN	15790
State_Secretary_NOUN	15789
Please_SYM	15788
therefore_ADV	15787
two_NUM	15786
human_NOUN	15785
or_CONJ	15784
then_ADV	15783
system_NOUN	15782
more_NUM	15781
point_ADV	15780
honorable_house_NOUN	15779
parliament_NOUN	15778
European_Union_PROPN	15777
aid_NOUN	15776
possibility_NOUN	15775
itself_PRON	15774
not_ADV	15773
Yes_INTJ	15772
otherwise_ADV	15771
budget_NOUN	15770
on_ADV	15769
important_ADJ	15768
representative_co_NOUN	15767
give_SYM	15766
problem_NOUN	15765
business_NOUN	15764
amendment_NOUN	15763
Mr._NOUN	15762
wish_SYM	15761
thing_NOUN	15760
council_NOUN	15759
what_kind_of_PRON	15758
area_NOUN	15757
up_ADV	15756
for_ADP	15755
Target_NOUN	15754
hold_SYM	15753
work_NOUN	15752
task_NOUN	15751
answer_NOUN	15750
by_ADP	15749
percentage_NOUN	15748
one_PRON	15747
law_NOUN	15746
mode_NOUN	15745
time_NOUN	15744
support_SYM	15743
really_ADV	15742
see_SYM	15741
are_SYM	15740
think_CONJ	15739
cost_SYM	15738
parliament_NOUN	15737
but_CONJ	15736
talk_SYM	15735
economic_ADJ	15734
s_CONJ	15733
to_ADJ	15732
today_ADV	15731
on_this_PRON	15730
will_SYM	15729
therein_PRON	15728
after_ADP	15727
grant_SYM	15726
Honorable_Members,_NOUN	15725
naturally_ADJ	15724
interests_NOUN	15723
be_SYM	15722
there_ADV	15721
relationship_NOUN	15720
many_NUM	15719
between_ADP	15718
Minister_NOUN	15717
program_NOUN	15716
state_ADJ	15715
He_PRON	15714
should_SYM	15713
tell_SYM	15712
required_ADJ	15711
vote_NOUN	15710
I_think_INTJ	15709
for_example_ADV	15708
another_PRON	15707
where_ADV	15706
political_ADJ	15705
budgetary_ADJ	15704
amendment_NOUN	15703
maybe_ADV	15702
tell_SYM	15701
all_CONJ	15700
some_PRON	15699
will_ADV	15698
viewpoint_NOUN	15697
speak_SYM	15696
decision_NOUN	15695
present_ADV	15694
number_NOUN	15693
interest_érd_NOUN	15692
why_ADV	15691
they_PRON	15690
deed_ADJ	15689
buy_SYM	15688
vote_SYM	15687
solo_ADJ	15686
following_ADJ	15685
1_NUM	15684
state_NOUN	15683
same_PRON	15682
whole_ADJ	15681
institution_NOUN	15680
money_NOUN	15679
i_NOUN	15678
t_NOUN	15677
2_NUM	15676
gets_SYM	15675
national_ADJ	15674
true_ADJ	15673
accept_SYM	15672
organization_NOUN	15671
yearly_ADJ	15670
grant_SYM	15669
10_NUM	15668
rule_NOUN	15667
they_NOUN	15666
stand_SYM	15665
I_want_SYM	15664
Better_Hungary_Movement_PROPN	15663
not_only_CONJ	15662
solution_NOUN	15661
minister_NOUN	15660
source_NOUN	15659
understand_SYM	15658
HUF_billion_ADV	15657
activity_NOUN	15656
to_SYM	15655
it_is_NOUN	15654
for_ADP	15653
mean_SYM	15652
own_PRON	15651
first_ADJ	15650
look_NOUN	15649
opinion_NOUN	15648
small_ADJ	15647
indicate_SYM	15646
how_ADV	15645
well_ADV	15644
next_to_ADP	15643
Constitution_PROPN	15642
provisions_NOUN	15641
certain_ADJ	15640
proceedings_NOUN	15639
regulation_NOUN	15638
ask_SYM	15637
individual_ADJ	15636
three_NUM	15635
flag_ADJ	15634
follow_SYM	15633
place_NOUN	15632
Alliance_of_Free_Democrats_NOUN	15631
day_ADV	15630
happened_SYM	15629
professional_ADJ	15628
to_say_SYM	15627
just_ADV	15626
as_ADV	15625
20_NUM	15624
I_know_SYM	15623
amendments_NOUN	15622
stephen_ADV	15621
everybody_PRON	15620
past_ADJ	15619
live_SYM	15618
condition_NOUN	15617
amount_NOUN	15616
as_well_as_CONJ	15615
Hungarian_Democratic_Forum_PROPN	15614
process_NOUN	15613
cost_SYM	15612
3_NUM	15611
measure_NOUN	15610
thousand_NUM	15609
ask_SYM	15608
further_ADJ	15607
pew_NOUN	15606
local_government_ADJ	15605
namely_CONJ	15604
5_NUM	15603
against_ADP	15602
beat_NOUN	15601
however_CONJ	15600
without_ADP	15599
Economy_NOUN	15598
need_NOUN	15597
broad_NOUN	15596
standpoint_NOUN	15595
juice_ADV	15594
heard_ADJ	15593
result_NOUN	15592
30_NUM	15591
laws_NOUN	15590
the_PRON	15589
opposition_NOUN	15588
seat_NOUN	15587
related_ADJ	15586
disease_NOUN	15585
under_ADP	15584
data_NOUN	15583
unfortunately_INTJ	15582
link_NOUN	15581
agree_SYM	15580
tax_NOUN	15579
and_CONJ	15578
current_ADJ	15577
form_NOUN	15576
completely_ADJ	15575
enough_ADJ	15574
frame_NOUN	15573
John_ADJ	15572
concerning_ADJ	15571
we_say_SYM	15570
accepts_NOUN	15569
social_ADJ	15568
aye_INTJ	15567
let_SYM	15566
significant_ADJ	15565
name_NOUN	15564
interest_NOUN	15563
end_NOUN	15562
given_ADJ	15561
15_NUM	15560
side_NOUN	15559
few_NUM	15558
social_ADJ	15557
family_NOUN	15556
society_NOUN	15555
someone_PRON	15554
example_NOUN	15553
look_SYM	15552
4_NUM	15551
measure_NOUN	15550
through_ADV	15549
person_NOUN	15548
within_ADP	15547
obviously_ADV	15546
something_ADJ	15545
free_ADJ	15544
acceptance_NOUN	15543
future_ADJ	15542
right_ADJ	15541
exactly_ADJ	15540
step_NOUN	15539
under-secretary_NOUN	15538
house_NOUN	15537
international_ADJ	15536
development_NOUN	15535
level_NOUN	15534
other_PRON	15533
obligation_NOUN	15532
supply_NOUN	15531
general_debate_NOUN	15530
continue_SYM	15529
contain_SYM	15528
President,_thank_you_ADJ	15527
MEP_ADJ	15526
He_told_SYM	15525
direction_NOUN	15524
also_CONJ	15523
I_say_SYM	15522
interruption_NOUN	15521
parliamentary_ADJ	15520
device_NOUN	15519
percent_ADJ	15518
government_NOUN	15517
settlement_NOUN	15516
together_ADV	15515
politician_NOUN	15514
title_NOUN	15513
because_SCONJ	15512
former_ADJ	15511
all_of_this_PRON	15510
fraction_NOUN	15509
Ms._President_ADJ	15508
sanitary_ADJ	15507
ministry_NOUN	15506
him_PRON	15505
nothing_PRON	15504
enjoin_SYM	15503
intention_NOUN	15502
start_SYM	15501
meaning_NOUN	15500
financial_ADJ	15499
separately_ADJ	15498
residence_SYM	15497
happen_SYM	15496
negotiation_NOUN	15495
answer_SYM	15494
submitting_NOUN	15493
child_NOUN	15492
in_it_PRON	15491
next_ADV	15490
Digg_and_Civic_Party_PROPN	15489
Independent_Smallholders'_NOUN	15488
40_NUM	15487
complete_ADJ	15486
since_ADP	15485
resolution_NOUN	15484
before_ADP	15483
help_SYM	15482
need_NOUN	15481
bad_ADJ	15480
50_NUM	15479
exercise_NOUN	15478
recommendation_NOUN	15477
6_NUM	15476
majority_NOUN	15475
